"id";"Gender";"Age";"Driving_License";"Region_Code";"Previously_Insured";"Vehicle_Age";"Vehicle_Damage";"Annual_Premium";"Policy_Sales_Channel";"Vintage";"Response"
47148;"Male";34;1;28;0;"1-2 Year";"Yes";27069;122;136;1
47149;"Male";48;0;46;0;"1-2 Year";"Yes";30809;26;64;0
47150;"Male";23;1;46;0;"< 1 Year";"Yes";35579;152;173;0
47151;"Female";22;1;8;1;"< 1 Year";"No";36819;152;20;0
47152;"Female";67;1;46;0;"> 2 Years";"Yes";29791;26;69;0
47153;"Male";47;1;8;0;"1-2 Year";"Yes";43268;124;96;1
47154;"Male";100;1;29;0;"1-2 Year";"Yes";2630;156;285;1
47155;"Male";24;1;8;1;"< 1 Year";"No";39701;152;283;0
47156;"Female";28;1;24;0;"1-2 Year";"Yes";23020;124;192;1
47157;"Male";42;1;28;1;"1-2 Year";"No";29259;26;39;0
47158;"Male";26;1;41;0;"< 1 Year";"Yes";31271;124;48;1
47159;"Male";78;1;15;0;"1-2 Year";"Yes";2630;26;44;0
47160;"Male";39;1;8;0;"1-2 Year";"Yes";48525;7;170;0
47161;"Male";38;1;26;0;"1-2 Year";"Yes";26127;152;295;0
47162;"Male";33;0;28;0;"< 1 Year";"Yes";45280;124;248;0
47163;"Female";26;0;17;0;"< 1 Year";"Yes";26951;26;107;0
47164;"Male";68;1;28;0;"1-2 Year";"Yes";33968;26;149;0
47165;"Female";27;1;25;1;"< 1 Year";"Yes";18624;152;223;0
47166;"Female";45;1;32;0;"1-2 Year";"Yes";30846;124;35;0
47167;"Male";79;0;27;0;"< 1 Year";"No";28613;152;163;0
47168;"Female";44;0;28;0;"1-2 Year";"Yes";2630;158;96;0
47169;"Female";24;1;45;1;"< 1 Year";"No";20221;152;119;0
47170;"Female";43;1;28;0;"> 2 Years";"Yes";2630;26;221;1
47171;"Female";26;1;11;1;"< 1 Year";"No";27201;152;98;0
47172;"Male";54;1;8;1;"1-2 Year";"No";40127;152;122;0
47173;"Female";64;1;28;1;"1-2 Year";"No";30379;54;247;0
47174;"Female";30;1;30;1;"< 1 Year";"No";2630;160;30;0
47175;"Male";42;1;46;0;"1-2 Year";"Yes";43977;154;291;1
47176;"Female";23;1;47;0;"< 1 Year";"No";36504;152;64;0
47177;"Male";40;1;41;1;"1-2 Year";"Yes";2630;156;147;0
47178;"Male";51;0;41;0;"1-2 Year";"Yes";2630;26;405;0
47179;"Male";29;1;8;1;"< 1 Year";"No";2630;152;137;0
47180;"Female";25;1;15;0;"< 1 Year";"Yes";2630;151;1110;0
47181;"Female";27;1;6;0;"1-2 Year";"Yes";19227;163;184;0
47182;"Female";44;0;33;0;"1-2 Year";"Yes";28982;154;26;0
47183;"Male";46;1;28;0;"1-2 Year";"Yes";27268;122;144;1
47184;"Female";45;0;15;0;"> 2 Years";"Yes";34569;124;32;0
47185;"Male";45;1;28;0;"1-2 Year";"Yes";31685;55;250;1
47186;"Female";69;1;8;1;"1-2 Year";"No";40625;124;187;0
47187;"Male";42;1;28;0;"1-2 Year";"Yes";46211;124;214;1
47188;"Male";51;0;28;0;"1-2 Year";"Yes";4227900;26;20;0
47189;"Male";49;0;41;0;"1-2 Year";"Yes";17702;163;275;0
47190;"Male";21;0;6;0;"< 1 Year";"Yes";32280;156;38;0
47191;"Male";48;1;3;0;"1-2 Year";"No";26132;124;268;0
47192;"Male";42;0;28;0;"1-2 Year";"Yes";23777;31;250;0
47193;"Female";24;1;10;0;"< 1 Year";"Yes";36023;152;282;0
47194;"Male";61;1;15;1;"1-2 Year";"No";43895;124;35;0
47195;"Male";98;1;8;0;"1-2 Year";"Yes";31771;26;178;0
47196;"Male";45;1;14;0;"1-2 Year";"Yes";37911;124;196;0
47197;"Female";48;1;29;1;"1-2 Year";"No";36991;152;47;0
47198;"Female";65;1;28;0;"1-2 Year";"Yes";2630;26;283;1
47199;"Male";36;0;46;0;"1-2 Year";"Yes";30176;124;1950;0
47200;"Male";105;1;40;0;"1-2 Year";"Yes";30166;124;199;0
47201;"Male";31;1;3;0;"1-2 Year";"Yes";263000;157;170;1
47202;"Female";25;1;10;1;"< 1 Year";"No";32712;152;22;0
47203;"Female";62;1;28;0;"1-2 Year";"Yes";35535;124;208;0
47204;"Female";49;1;34;0;"1-2 Year";"No";30406;154;82;0
47205;"Female";29;1;46;0;"1-2 Year";"Yes";21895;124;71;1
47206;"Male";32;0;28;0;"< 1 Year";"Yes";40166;155;108;0
47207;"Female";21;1;8;1;"< 1 Year";"No";39042;152;209;0
47208;"Female";24;1;6;1;"< 1 Year";"No";24617;152;89;0
47209;"Male";54;0;28;0;"1-2 Year";"Yes";29270;26;130;0
47210;"Male";72;1;36;0;"1-2 Year";"Yes";2630;124;22;0
47211;"Male";51;0;28;0;"> 2 Years";"Yes";30119;124;165;0
47212;"Male";52;1;30;0;"1-2 Year";"Yes";26055;124;155;0
47213;"Male";24;1;15;1;"< 1 Year";"No";46287;152;145;0
47214;"Male";52;0;14;0;"1-2 Year";"Yes";38289;124;276;0
47215;"Male";48;1;28;0;"> 2 Years";"Yes";34787;26;132;1
47216;"Male";30;1;46;1;"< 1 Year";"No";25086;124;81;0
47217;"Male";70;0;28;0;"1-2 Year";"Yes";40082;26;37;0
47218;"Male";35;1;8;0;"1-2 Year";"Yes";30946;131;240;0
47219;"Female";48;1;28;0;"> 2 Years";"Yes";2630;26;132;0
47220;"Female";25;1;18;0;"< 1 Year";"No";35594;152;85;1
47221;"Female";42;0;28;0;"1-2 Year";"Yes";3571400;26;88;0
47222;"Female";40;1;7;0;"1-2 Year";"Yes";2630;26;74;1
47223;"Female";45;1;37;0;"1-2 Year";"Yes";45084;124;201;0
47224;"Male";36;0;28;0;"1-2 Year";"Yes";35943;124;269;0
47225;"Female";53;1;28;0;"1-2 Year";"Yes";45398;122;11;1
47226;"Female";31;1;41;0;"< 1 Year";"Yes";47652;26;218;1
47227;"Female";89;0;8;0;"< 1 Year";"Yes";40483;156;71;0
47228;"Male";43;1;28;0;"1-2 Year";"Yes";29697;26;265;1
47229;"Female";44;1;28;0;"1-2 Year";"Yes";2839300;124;49;1
47230;"Male";50;1;45;0;"1-2 Year";"Yes";2630;26;278;0
47231;"Female";24;1;6;1;"< 1 Year";"No";26317;152;175;0
47232;"Male";30;0;8;0;"< 1 Year";"Yes";2630;154;1185;0
47233;"Female";36;1;14;0;"1-2 Year";"Yes";2630;156;67;0
47234;"Female";21;1;50;1;"< 1 Year";"No";27791;152;147;0
47235;"Male";52;1;8;0;"1-2 Year";"Yes";40238;124;125;1
47236;"Male";45;1;28;0;"1-2 Year";"Yes";17658;124;185;1
47237;"Female";23;1;30;1;"< 1 Year";"No";39091;152;90;0
47238;"Female";46;1;28;0;"1-2 Year";"Yes";39441;26;124;1
47239;"Male";76;1;28;0;"1-2 Year";"Yes";3091300;26;286;0
47240;"Male";59;0;28;0;"1-2 Year";"Yes";35515;26;174;0
47241;"Female";21;1;24;1;"< 1 Year";"No";2330700;152;213;0
47242;"Female";44;1;41;0;"1-2 Year";"Yes";28347;26;3216;0
47243;"Female";23;1;12;0;"< 1 Year";"No";29332;152;107;0
47244;"Male";33;0;31;0;"< 1 Year";"Yes";2630;124;183;0
47245;"Female";24;1;2;1;"< 1 Year";"No";32244;152;169;0
47246;"Male";25;1;29;0;"< 1 Year";"Yes";42848;152;29;1
47247;"Female";30;1;28;0;"< 1 Year";"No";26642;152;4200;0
47248;"Female";27;1;46;1;"< 1 Year";"No";2630;152;99;0
47249;"Female";45;1;28;0;"> 2 Years";"Yes";40672;124;127;1
47250;"Male";68;1;8;0;"1-2 Year";"Yes";37262;124;94;0
47251;"Female";61;1;28;0;"1-2 Year";"Yes";47725;26;64;1
47252;"Female";34;0;47;0;"1-2 Year";"Yes";28752;124;15;0
47253;"Male";29;1;46;1;"< 1 Year";"No";39572;152;11;0
47254;"Female";31;1;3;1;"< 1 Year";"No";35599;152;49;0
47255;"Female";23;1;36;1;"< 1 Year";"No";4481400;152;276;0
47256;"Male";61;1;8;0;"1-2 Year";"Yes";2630;26;203;1
47257;"Female";38;0;41;0;"1-2 Year";"Yes";2630;157;235;0
47258;"Male";35;0;28;0;"1-2 Year";"Yes";34928;26;138;0
47259;"Male";29;0;29;0;"< 1 Year";"Yes";35372;26;185;0
47260;"Female";48;1;19;0;"1-2 Year";"Yes";31679;26;157;1
47261;"Male";55;1;47;1;"1-2 Year";"No";2630;124;135;0
47262;"Male";26;1;45;0;"< 1 Year";"Yes";27505;152;95;0
47263;"Female";34;1;39;0;"1-2 Year";"Yes";28415;124;223;1
47264;"Female";26;1;29;1;"< 1 Year";"No";43507;152;239;0
47265;"Male";82;1;8;1;"< 1 Year";"No";48817;26;26;0
47266;"Female";68;0;39;0;"1-2 Year";"Yes";33291;124;123;0
47267;"Female";53;1;28;0;"1-2 Year";"Yes";48392;26;82;0
47268;"Male";34;1;28;0;"1-2 Year";"Yes";31177;26;103;1
47269;"Male";22;1;13;0;"< 1 Year";"Yes";2630;152;278;0
47270;"Female";24;1;30;1;"< 1 Year";"No";22704;152;36;0
47271;"Female";26;1;11;1;"< 1 Year";"No";36291;152;158;0
47272;"Female";43;1;28;0;"1-2 Year";"Yes";32390;122;212;1
47273;"Male";46;1;29;0;"1-2 Year";"Yes";31041;29;154;0
47274;"Male";40;1;8;0;"1-2 Year";"Yes";41300;160;177;1
47275;"Male";43;1;28;0;"1-2 Year";"Yes";25424;26;173;0
47276;"Male";50;1;19;0;"1-2 Year";"Yes";2630;157;170;0
47277;"Female";32;1;5;0;"1-2 Year";"Yes";2630;157;98;0
47278;"Female";28;1;49;1;"< 1 Year";"No";2630;160;287;0
47279;"Male";62;1;28;0;"1-2 Year";"Yes";38717;26;112;1
47280;"Male";64;1;43;0;"> 2 Years";"Yes";2474200;26;25;1
47281;"Male";50;0;30;0;"1-2 Year";"Yes";47268;152;121;0
47282;"Male";23;1;46;1;"< 1 Year";"No";31445;152;298;0
47283;"Male";33;0;41;0;"< 1 Year";"Yes";2480900;12;286;0
47284;"Male";45;1;29;0;"1-2 Year";"Yes";28906;26;132;1
47285;"Female";50;1;28;1;"1-2 Year";"No";41975;124;53;0
47286;"Female";57;1;28;0;"> 2 Years";"Yes";25588;122;94;0
47287;"Male";58;1;6;1;"1-2 Year";"No";41562;3;87;0
47288;"Female";24;1;35;1;"< 1 Year";"No";31005;152;138;0
47289;"Male";48;1;8;0;"> 2 Years";"Yes";31162;26;182;1
47290;"Male";55;1;28;1;"1-2 Year";"No";2630;26;248;0
47291;"Female";20;1;28;0;"< 1 Year";"No";2630;160;38;0
47292;"Male";53;1;28;0;"1-2 Year";"Yes";42569;26;3976;0
47293;"Male";53;1;28;0;"> 2 Years";"Yes";46234;26;13;1
47294;"Female";41;0;28;0;"1-2 Year";"Yes";30684;157;193;0
47295;"Male";21;1;46;0;"< 1 Year";"Yes";18104;160;37;0
47296;"Female";41;1;8;0;"< 1 Year";"No";2630;1;157;0
47297;"Male";70;1;28;0;"> 2 Years";"Yes";40703;26;215;0
47298;"Male";48;1;28;0;"< 1 Year";"No";2630;1;68;0
47299;"Female";30;1;45;0;"1-2 Year";"Yes";2630;157;206;0
47300;"Male";39;1;48;1;"1-2 Year";"Yes";2630;124;66;0
47301;"Male";50;0;28;0;"1-2 Year";"Yes";263000;124;252;0
47302;"Female";42;1;28;1;"1-2 Year";"No";32411;26;262;0
47303;"Female";69;1;50;1;"1-2 Year";"No";40510;8;35;0
47304;"Male";47;1;28;0;"1-2 Year";"Yes";37426;124;185;1
47305;"Female";34;0;46;0;"< 1 Year";"Yes";25309;124;4320;0
47306;"Female";24;1;6;1;"< 1 Year";"No";29996;152;99;0
47307;"Male";29;1;13;1;"< 1 Year";"No";2630;160;94;0
47308;"Female";22;1;28;0;"< 1 Year";"Yes";40284;152;52;0
47309;"Female";61;1;28;0;"1-2 Year";"Yes";30879;124;265;1
47310;"Male";34;1;28;0;"1-2 Year";"Yes";2630;156;263;1
47311;"Male";56;0;28;0;"1-2 Year";"Yes";4915800;26;177;0
47312;"Female";50;1;3;0;"> 2 Years";"Yes";2630;25;284;0
47313;"Female";44;1;29;1;"1-2 Year";"No";43268;124;137;0
47314;"Male";22;1;46;1;"< 1 Year";"No";20764;152;35;0
47315;"Male";42;1;28;1;"1-2 Year";"No";24293;124;129;0
47316;"Male";60;1;8;0;"1-2 Year";"Yes";2630;124;241;1
47317;"Female";24;1;40;1;"< 1 Year";"No";28929;152;259;0
47318;"Male";31;1;16;1;"1-2 Year";"No";30435;124;231;0
47319;"Female";29;1;18;1;"< 1 Year";"No";27995;152;22;0
47320;"Male";26;1;30;0;"< 1 Year";"Yes";40305;152;222;0
47321;"Male";24;1;45;1;"< 1 Year";"No";23247;152;221;0
47322;"Male";49;0;28;0;"1-2 Year";"Yes";29917;24;171;0
47323;"Male";35;1;3;0;"1-2 Year";"Yes";2630;26;51;1
47324;"Female";25;1;34;1;"< 1 Year";"No";25911;152;180;0
47325;"Male";36;1;46;0;"1-2 Year";"Yes";23715;152;28;0
47326;"Male";46;1;28;0;"1-2 Year";"Yes";23963;26;57;0
47327;"Male";44;1;28;0;"1-2 Year";"Yes";37629;26;170;0
47328;"Male";40;1;29;0;"1-2 Year";"Yes";34132;124;196;1
47329;"Male";108;1;23;0;"1-2 Year";"Yes";26508;26;240;1
47330;"Male";27;1;6;1;"< 1 Year";"No";2630;152;13;0
47331;"Male";24;1;6;1;"< 1 Year";"No";25624;152;227;0
47332;"Female";78;1;33;0;"1-2 Year";"Yes";2630;124;113;1
47333;"Female";40;1;19;0;"1-2 Year";"Yes";2630;156;49;1
47334;"Female";38;1;28;0;"1-2 Year";"Yes";39960;13;97;0
47335;"Male";33;1;4;0;"< 1 Year";"Yes";2630;156;219;0
47336;"Female";31;1;28;0;"< 1 Year";"Yes";36876;124;190;1
47337;"Male";26;0;41;0;"< 1 Year";"Yes";31271;124;48;0
47338;"Female";47;1;28;0;"1-2 Year";"Yes";38744;25;22;1
47339;"Female";23;1;6;1;"< 1 Year";"No";19656;152;141;0
47340;"Male";40;1;10;1;"1-2 Year";"No";22991;124;16;0
47341;"Female";49;1;28;0;"1-2 Year";"No";29244;124;183;0
47342;"Male";26;1;15;1;"< 1 Year";"No";38914;152;135;0
47343;"Male";55;1;41;0;"> 2 Years";"Yes";40914;26;109;0
47344;"Male";32;0;28;0;"< 1 Year";"Yes";37988;156;33;0
47345;"Male";52;0;3;0;"1-2 Year";"Yes";2630;156;4704;0
47346;"Male";58;1;15;0;"1-2 Year";"Yes";47450;14;256;0
47347;"Male";108;1;29;1;"1-2 Year";"No";37150;26;200;0
47348;"Female";26;1;2;0;"< 1 Year";"Yes";34075;152;253;0
47349;"Male";66;1;37;1;"1-2 Year";"No";39427;124;28;0
47350;"Male";25;1;41;1;"< 1 Year";"No";42356;152;23;0
47351;"Female";22;1;12;1;"< 1 Year";"No";26948;160;208;0
47352;"Male";50;0;28;0;"> 2 Years";"Yes";32722;26;95;0
47353;"Male";51;1;46;1;"1-2 Year";"No";263000;120;17;0
47354;"Male";27;1;20;1;"< 1 Year";"No";2630;152;119;0
47355;"Female";109;0;28;0;"1-2 Year";"Yes";39544;124;252;0
47356;"Male";62;1;28;0;"1-2 Year";"Yes";42772;122;207;1
47357;"Male";59;1;29;0;"1-2 Year";"Yes";2630;124;76;0
47358;"Male";62;0;38;0;"1-2 Year";"Yes";36116;26;286;0
47359;"Male";20;1;12;1;"< 1 Year";"No";24066;160;64;0
47360;"Female";26;1;8;0;"< 1 Year";"Yes";4773900;152;205;0
47361;"Male";34;1;30;0;"1-2 Year";"Yes";16611;154;150;1
47362;"Male";40;1;9;0;"1-2 Year";"Yes";31309;154;101;1
47363;"Female";107;1;28;1;"1-2 Year";"No";31832;124;186;0
47364;"Male";37;1;7;1;"1-2 Year";"No";30817;26;47;0
47365;"Male";66;0;8;0;"> 2 Years";"Yes";47077;124;18;0
47366;"Female";24;1;28;0;"< 1 Year";"Yes";2630;152;189;0
47367;"Female";26;1;46;1;"< 1 Year";"No";29000;152;103;0
47368;"Male";46;0;28;0;"1-2 Year";"Yes";48494;124;3870;0
47369;"Female";24;1;30;1;"< 1 Year";"No";24635;152;212;0
47370;"Male";41;1;29;0;"1-2 Year";"Yes";2630;157;151;1
47371;"Female";41;1;28;0;"1-2 Year";"Yes";263000;26;99;1
47372;"Female";32;0;12;0;"< 1 Year";"Yes";2630;152;260;0
47373;"Male";26;0;41;0;"< 1 Year";"Yes";35105;152;124;0
47374;"Female";23;0;26;0;"< 1 Year";"Yes";4896900;152;217;0
47375;"Male";42;0;24;0;"1-2 Year";"Yes";29300;26;31;0
47376;"Male";27;0;29;0;"< 1 Year";"Yes";2630;156;188;0
47377;"Female";70;1;46;1;"< 1 Year";"No";40512;152;160;0
47378;"Male";28;1;41;1;"< 1 Year";"No";29137;152;21;0
47379;"Male";46;1;40;0;"1-2 Year";"Yes";263000;124;273;0
47380;"Male";40;1;28;0;"> 2 Years";"Yes";41010;124;31;1
47381;"Male";108;1;12;0;"1-2 Year";"Yes";2630;156;262;1
47382;"Female";32;0;16;0;"1-2 Year";"Yes";29380;124;148;0
47383;"Female";28;1;36;0;"< 1 Year";"Yes";2630;152;3072;0
47384;"Male";23;1;25;0;"< 1 Year";"Yes";27605;152;96;0
47385;"Female";51;1;28;0;"1-2 Year";"Yes";2630;156;240;1
47386;"Female";58;1;28;0;"1-2 Year";"Yes";38621;59;136;1
47387;"Male";22;1;22;0;"< 1 Year";"No";27770;160;268;0
47388;"Female";23;1;41;0;"< 1 Year";"Yes";33123;124;132;1
47389;"Male";48;0;28;0;"1-2 Year";"Yes";38301;26;119;0
47390;"Male";71;1;28;1;"1-2 Year";"No";39068;125;264;0
47391;"Female";23;1;50;1;"< 1 Year";"No";38239;152;88;0
47392;"Female";47;1;28;0;"1-2 Year";"Yes";2630;122;136;1
47393;"Male";25;1;28;1;"1-2 Year";"No";40801;163;137;0
47394;"Female";25;1;33;1;"< 1 Year";"No";33951;152;206;0
47395;"Male";56;1;24;1;"1-2 Year";"No";30572;124;213;0
47396;"Female";29;1;28;0;"1-2 Year";"Yes";37295;26;115;1
47397;"Female";22;1;42;1;"< 1 Year";"No";44451;152;231;0
47398;"Male";26;1;28;0;"< 1 Year";"Yes";2630;122;34;0
47399;"Male";54;1;47;0;"1-2 Year";"Yes";36781;26;40;1
47400;"Female";46;0;28;0;"> 2 Years";"Yes";29751;26;150;0
47401;"Female";53;1;13;0;"> 2 Years";"Yes";30754;124;256;1
47402;"Female";30;1;16;1;"< 1 Year";"No";24436;152;95;0
47403;"Male";41;1;24;0;"1-2 Year";"Yes";2630;156;267;0
47404;"Female";22;0;44;0;"< 1 Year";"Yes";25237;152;255;0
47405;"Female";51;1;51;0;"1-2 Year";"Yes";2630;157;264;0
47406;"Female";47;0;28;0;"1-2 Year";"Yes";35147;122;254;0
47407;"Female";22;1;30;1;"< 1 Year";"No";22188;160;218;0
47408;"Male";32;1;3;0;"1-2 Year";"Yes";28373;156;139;1
47409;"Female";56;0;28;0;"1-2 Year";"Yes";37952;26;135;0
47410;"Male";65;1;28;1;"1-2 Year";"No";41066;125;241;0
47411;"Male";28;1;6;1;"< 1 Year";"No";25752;152;205;0
47412;"Male";29;1;41;0;"< 1 Year";"Yes";41619;154;92;0
47413;"Female";62;1;28;0;"> 2 Years";"Yes";36810;122;188;1
47414;"Male";33;1;6;1;"1-2 Year";"No";42553;26;51;0
47415;"Male";46;1;28;0;"1-2 Year";"Yes";31663;26;235;0
47416;"Male";56;0;43;0;"1-2 Year";"Yes";43679;26;41;0
47417;"Male";47;1;12;0;"1-2 Year";"Yes";34097;124;293;0
47418;"Female";79;1;28;0;"1-2 Year";"Yes";32160;124;269;0
47419;"Male";66;1;28;0;"1-2 Year";"Yes";38992;26;15;1
47420;"Male";44;0;28;0;"1-2 Year";"Yes";2630;124;50;0
47421;"Male";45;0;48;0;"1-2 Year";"Yes";2630;26;226;0
47422;"Male";45;1;48;0;"1-2 Year";"Yes";2630;124;29;0
47423;"Female";24;1;11;1;"< 1 Year";"No";18922;152;80;0
47424;"Male";49;1;28;0;"1-2 Year";"Yes";2630;26;298;1
47425;"Female";21;1;33;0;"1-2 Year";"Yes";26950;124;168;1
47426;"Female";31;1;8;0;"1-2 Year";"Yes";2630;124;288;1
47427;"Female";68;0;21;0;"> 2 Years";"Yes";2630;155;152;0
47428;"Female";25;1;11;1;"< 1 Year";"No";34849;152;141;0
47429;"Female";71;1;28;1;"1-2 Year";"No";46714;124;37;0
47430;"Male";32;1;28;0;"1-2 Year";"Yes";38983;163;26;1
47431;"Male";24;1;22;1;"< 1 Year";"No";2630;152;26;0
47432;"Male";37;1;28;0;"1-2 Year";"Yes";2630;124;297;1
47433;"Female";26;1;37;1;"< 1 Year";"No";38873;152;93;0
47434;"Male";47;1;28;0;"< 1 Year";"Yes";39722;124;66;1
47435;"Male";53;1;35;0;"1-2 Year";"Yes";29103;10;11;1
47436;"Male";66;1;35;1;"1-2 Year";"No";26205;102;164;0
47437;"Female";37;1;50;1;"1-2 Year";"No";26567;160;248;0
47438;"Male";40;1;28;0;"1-2 Year";"Yes";25097;124;292;0
47439;"Male";44;1;28;0;"1-2 Year";"Yes";39515;124;214;0
47440;"Male";40;1;8;0;"1-2 Year";"Yes";2630;26;203;0
47441;"Female";29;1;28;0;"< 1 Year";"No";30909;152;62;0
47442;"Male";77;1;28;0;"> 2 Years";"Yes";44669;124;271;0
47443;"Female";25;1;36;0;"< 1 Year";"Yes";45214;152;75;0
47444;"Female";40;1;8;1;"1-2 Year";"No";39403;26;271;0
47445;"Female";69;1;28;1;"1-2 Year";"No";32615;52;257;0
47446;"Female";45;1;48;0;"1-2 Year";"Yes";2630;26;76;0
47447;"Female";25;1;2;0;"< 1 Year";"Yes";24130;152;106;0
47448;"Male";75;1;22;1;"1-2 Year";"No";15282;7;87;0
47449;"Male";41;1;28;1;"1-2 Year";"No";31448;124;28;0
47450;"Female";25;1;24;1;"< 1 Year";"No";2630;152;36;0
47451;"Female";24;1;14;0;"< 1 Year";"Yes";30793;152;286;0
47452;"Male";43;1;17;0;"1-2 Year";"No";35199;19;3870;0
47453;"Female";26;1;6;1;"< 1 Year";"No";2630;152;41;0
47454;"Female";45;1;43;0;"> 2 Years";"Yes";43754;124;239;1
47455;"Male";21;1;8;1;"< 1 Year";"No";38839;160;245;0
47456;"Female";67;1;28;0;"1-2 Year";"Yes";37414;55;78;0
47457;"Female";73;1;16;0;"1-2 Year";"Yes";37412;124;102;0
47458;"Male";29;1;28;0;"1-2 Year";"Yes";42064;155;184;1
47459;"Male";60;1;28;0;"1-2 Year";"Yes";23876;124;200;0
47460;"Female";27;1;30;1;"< 1 Year";"No";30079;152;165;0
47461;"Male";57;1;7;0;"1-2 Year";"Yes";2630;26;84;0
47462;"Female";33;1;8;1;"< 1 Year";"No";38186;26;288;0
47463;"Male";21;1;23;0;"1-2 Year";"Yes";28552;154;213;0
47464;"Male";45;1;28;0;"> 2 Years";"Yes";43148;122;49;1
47465;"Female";42;1;3;0;"1-2 Year";"Yes";2630;154;121;0
47466;"Female";45;1;37;1;"1-2 Year";"No";26860;124;271;0
47467;"Female";23;1;33;0;"1-2 Year";"Yes";2630;156;13;1
47468;"Male";63;1;28;0;"> 2 Years";"Yes";41813;26;248;0
47469;"Male";56;0;35;0;"1-2 Year";"Yes";2630;26;119;0
47470;"Female";22;1;45;1;"< 1 Year";"No";37815;152;283;0
47471;"Male";23;1;46;1;"< 1 Year";"No";35023;152;289;0
47472;"Male";60;1;10;1;"1-2 Year";"No";31720;124;287;0
47473;"Female";24;1;1;0;"< 1 Year";"No";2630;152;240;0
47474;"Male";23;1;6;0;"< 1 Year";"Yes";31636;152;64;0
47475;"Male";46;1;40;0;"1-2 Year";"Yes";37630;124;94;1
47476;"Male";24;1;2;1;"< 1 Year";"No";25733;152;14;0
47477;"Male";39;1;42;0;"1-2 Year";"Yes";31369;124;62;0
47478;"Female";59;1;48;0;"1-2 Year";"Yes";263000;26;156;0
47479;"Male";39;1;50;0;"1-2 Year";"Yes";35018;152;256;0
47480;"Female";23;1;11;1;"< 1 Year";"No";26732;152;2805;0
47481;"Male";48;1;18;0;"1-2 Year";"Yes";2630;26;148;1
47482;"Female";46;0;18;0;"1-2 Year";"Yes";25312;131;165;0
47483;"Male";104;1;29;0;"1-2 Year";"Yes";25773;26;92;1
47484;"Male";75;1;48;1;"1-2 Year";"No";2630;122;57;0
47485;"Male";33;1;9;1;"1-2 Year";"Yes";4548900;124;117;0
47486;"Female";27;1;3;1;"< 1 Year";"No";32663;152;142;0
47487;"Male";53;0;7;0;"1-2 Year";"Yes";41614;124;101;0
47488;"Female";21;1;32;1;"< 1 Year";"No";28898;152;188;0
47489;"Female";25;1;18;1;"< 1 Year";"No";30657;152;161;0
47490;"Female";24;1;25;1;"< 1 Year";"No";30694;152;132;0
47491;"Male";55;1;43;1;"1-2 Year";"Yes";23248;26;249;0
47492;"Male";41;0;29;0;"1-2 Year";"Yes";27721;26;103;0
47493;"Male";61;1;24;0;"1-2 Year";"Yes";3505400;154;34;0
47494;"Female";71;1;33;0;"> 2 Years";"Yes";46007;26;116;1
47495;"Female";47;1;8;1;"1-2 Year";"No";30911;26;145;0
47496;"Male";59;1;28;0;"> 2 Years";"Yes";35997;13;642;1
47497;"Female";73;1;2;1;"1-2 Year";"No";32072;152;198;0
47498;"Female";47;1;41;0;"1-2 Year";"Yes";32787;109;78;0
47499;"Female";27;1;6;1;"< 1 Year";"No";26055;152;82;0
47500;"Male";20;0;32;0;"< 1 Year";"Yes";40680;160;115;0
47501;"Male";45;1;8;0;"1-2 Year";"Yes";2630;124;116;0
47502;"Male";56;1;11;0;"1-2 Year";"Yes";23070;124;294;0
47503;"Female";22;1;46;0;"< 1 Year";"Yes";30667;152;100;1
47504;"Male";39;1;45;1;"1-2 Year";"No";37396;107;53;0
47505;"Female";72;1;47;1;"1-2 Year";"No";36942;26;199;0
47506;"Male";46;1;28;0;"1-2 Year";"Yes";3220800;13;237;1
47507;"Female";41;0;28;0;"1-2 Year";"Yes";47334;26;93;0
47508;"Female";26;1;34;1;"< 1 Year";"No";22322;152;169;0
47509;"Female";25;1;30;1;"< 1 Year";"No";30801;152;152;0
47510;"Male";45;0;29;0;"1-2 Year";"Yes";33863;124;175;0
47511;"Female";40;0;8;0;"1-2 Year";"Yes";46935;124;290;0
47512;"Male";42;1;50;0;"1-2 Year";"Yes";27007;8;91;0
47513;"Female";125;1;28;1;"1-2 Year";"No";44851;26;141;0
47514;"Male";46;0;28;0;"> 2 Years";"Yes";32421;124;122;0
47515;"Male";45;1;28;0;"1-2 Year";"Yes";41732;26;114;1
47516;"Male";34;1;32;0;"1-2 Year";"Yes";27120;124;256;1
47517;"Male";67;1;13;0;"1-2 Year";"Yes";27936;157;276;0
47518;"Female";38;1;3;1;"1-2 Year";"No";4336200;124;169;0
47519;"Female";66;0;3;0;"> 2 Years";"Yes";30283;124;67;0
47520;"Female";74;1;28;1;"1-2 Year";"No";49979;124;108;0
47521;"Male";21;1;46;0;"< 1 Year";"Yes";30004;152;253;0
47522;"Male";24;1;43;1;"< 1 Year";"No";30730;152;209;0
47523;"Male";46;1;15;1;"1-2 Year";"No";29786;26;40;0
47524;"Female";50;1;18;1;"1-2 Year";"No";38733;26;111;0
47525;"Female";31;1;33;0;"< 1 Year";"Yes";28455;152;41;1
47526;"Male";33;1;3;0;"1-2 Year";"Yes";2630;124;128;1
47527;"Male";23;1;3;0;"< 1 Year";"Yes";2630;160;258;0
47528;"Female";96;0;42;0;"> 2 Years";"Yes";31326;26;298;0
47529;"Female";42;1;47;1;"1-2 Year";"No";23961;124;114;0
